Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_Meanratio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCC30,16.6,16.6,177.6344,OUT049,2676.5159999999996,1.2975994022374615,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDI16,14.0,14.0,53.06399999999999,OUT035,905.488,1.0943609416460518,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP16,18.6,18.6,246.3802,OUT049,7370.406,1.453936679615469,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB11,16.0,16.0,226.8404,OUT035,6301.1312,1.2506982190240592,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCB06,17.6,17.6,160.692,OUT035,1597.92,1.3757680409264652,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA45,21.25,21.25,178.237,OUT035,529.311,1.6610835721413286,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCO26,7.235,7.235,117.5492,OUT035,1969.4364,0.5655501009149418,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRJ25,14.6,14.6,50.3692,OUT017,1034.6532,1.141262124859454,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDR28,13.85,13.85,161.52100000000002,OUT018,1794.3310000000001,1.0826356458427013,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI04,13.65,13.65,197.6426,OUT018,2768.3964,1.0670019181049006,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK12,12.792854228644991,12.792854228644991,31.29,OUT027,898.83,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDX20,7.365,7.365,226.172,OUT046,3169.208,0.5757120239445123,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI18,18.35,18.35,223.5746,OUT018,3589.9936,1.434394519943218,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB36,5.465,5.465,132.5626,OUT018,262.3252,0.4271916104354052,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN13,18.6,18.6,99.8358,OUT017,1910.1802,1.453936679615469,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRD24,13.85,13.85,140.9154,OUT017,1701.7848,1.0826356458427013,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDQ28,14.0,14.0,154.5656,OUT013,2471.4496,1.0943609416460518,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM22,14.0,14.0,54.763999999999996,OUT013,1331.6,1.0943609416460518,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR07,12.792854228644991,12.792854228644991,97.0094,OUT027,1808.9786,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV25,5.905,5.905,222.5456,OUT018,3315.684,0.46158581145856686,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRF49,7.27,7.27,114.2518,OUT046,2618.5914,0.5682860032690569,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW51,6.155,6.155,214.55599999999998,OUT046,2769.728,0.4811279711308178,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRL01,19.5,19.5,233.4958,OUT017,5375.0034,1.5242884544355721,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDP25,15.2,15.2,216.8824,OUT017,2838.9712,1.1881633080728562,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL50,12.15,12.15,125.0046,OUT018,1743.0644,0.949748960071395,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCB30,12.792854228644991,12.792854228644991,198.8084,OUT027,5555.4352,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW11,12.6,12.6,61.9194,OUT018,619.194,0.9849248474814466,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCM43,14.5,14.5,164.821,OUT035,2120.573,1.1334452609905536,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDK44,16.6,16.6,173.0738,OUT017,3823.0236,1.2975994022374615,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM15,11.8,11.8,151.4366,OUT013,1360.2294,0.9223899365302437,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS31,13.1,13.1,178.8318,OUT013,3969.4996,1.0240091668259486,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI32,17.7,17.7,115.1834,OUT010,345.5502,1.3835849047953654,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR47,17.85,17.85,196.5794,OUT010,585.2382,1.3953102005987161,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB35,12.3,12.3,92.6804,OUT045,1010.6844,0.9614742558747456,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCU05,11.8,11.8,81.4618,OUT010,161.1236,0.9223899365302437,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRY23,12.792854228644991,12.792854228644991,42.1112,OUT019,42.6112,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDO24,11.1,11.1,157.4604,OUT045,3010.7476,0.867671889447941,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ28,12.792854228644991,12.792854228644991,153.0656,OUT027,6024.1584,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV39,11.3,11.3,198.1426,OUT045,988.7130000000001,0.8833056171857419,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO17,12.792854228644991,12.792854228644991,117.944,OUT019,239.688,1.0000000000000435,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDU50,5.75,5.75,112.8176,OUT013,1374.2112,0.4494696724617713,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT12,12.792854228644991,12.792854228644991,226.8062,OUT027,4739.8302,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK58,11.35,11.35,100.0016,OUT018,1012.0160000000001,0.887214049120192,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO08,12.792854228644991,12.792854228644991,165.7526,OUT019,657.8104,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCW29,14.0,14.0,130.431,OUT049,778.9860000000001,1.0943609416460518,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE04,19.75,19.75,179.766,OUT045,2336.958,1.543830614107823,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB19,6.525,6.525,85.0882,OUT049,2233.0932,0.5100503674457492,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV15,10.3,10.3,103.9648,OUT049,1661.8368,0.8051369784967382,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL58,5.78,5.78,264.7568,OUT049,4745.8224,0.4518147316224414,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA08,11.85,11.85,164.1526,OUT045,3124.5994,0.9262983684646938,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT43,16.35,16.35,50.1324,OUT018,467.3916,1.2780572425652106,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCX06,12.792854228644991,12.792854228644991,182.5976,OUT027,5070.7328,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT20,10.5,10.5,37.6164,OUT046,540.6296,0.8207707062345388,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB41,19.0,19.0,48.0718,OUT046,992.7078,1.4852041350910703,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN55,14.6,14.6,238.8538,OUT049,6008.845,1.141262124859454,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE40,12.792854228644991,12.792854228644991,62.9194,OUT027,2105.2596,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX49,12.792854228644991,12.792854228644991,232.63,OUT027,5359.69,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCM53,18.75,18.75,104.62799999999999,OUT045,745.696,1.4656619754188194,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDE36,5.26,5.26,161.8868,OUT035,3275.736,0.41116703950415945,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN57,18.25,18.25,140.2154,OUT045,1701.7848,1.4265776560743175,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI24,12.792854228644991,12.792854228644991,177.937,OUT027,6704.606,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI19,15.1,15.1,242.7512,OUT046,4119.9704,1.180346444203956,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF24,15.5,15.5,81.5934,OUT010,327.5736,1.2116138996795573,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG52,13.65,13.65,45.7402,OUT049,780.9834,1.0670019181049006,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF36,16.1,16.1,189.3846,OUT045,3630.6074,1.2585150828929597,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS45,12.792854228644991,12.792854228644991,107.3622,OUT019,317.5866,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX40,12.85,12.85,39.7164,OUT010,231.6984,1.0044670071536976,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRK12,9.5,9.5,32.99,OUT035,133.16,0.7426020675455351,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRC27,13.8,13.8,245.1802,OUT035,5650.6446,1.078727213908251,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDL58,5.78,5.78,263.7568,OUT017,2636.5679999999998,0.4518147316224414,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD30,19.7,19.7,96.0726,OUT045,1272.3438,1.5399221821733728,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCZ54,14.65,14.65,161.5552,OUT010,324.9104,1.1451705567939043,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDE10,6.67,6.67,130.0626,OUT010,131.1626,0.5213848200556547,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR44,6.11,6.11,131.2968,OUT010,260.9936,0.4776103823898126,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP28,13.65,13.65,260.0936,OUT010,260.9936,1.0670019181049006,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDX15,17.2,17.2,160.6578,OUT013,3690.5294,1.3445005854508636,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA39,6.32,6.32,40.2822,OUT035,1139.1838,0.4940257965145034,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY24,4.88,4.88,52.9298,OUT049,1995.4026,0.38146295680233805,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC60,5.425,5.425,88.3514,OUT017,1416.8224,0.42406486488784506,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH28,15.85,15.85,37.2506,OUT046,265.6542,1.2389729232207087,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT25,7.5,7.5,121.7072,OUT017,3552.7088,0.5862647901675277,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ13,12.65,12.65,161.5578,OUT013,2406.867,0.9888332794158968,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCO07,12.792854228644991,12.792854228644991,211.956,OUT019,213.05599999999998,1.0000000000000435,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDW20,20.75,20.75,124.17299999999999,OUT013,2956.152,1.6219992527968268,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRF27,12.792854228644991,12.792854228644991,152.134,OUT019,153.134,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDS49,9.0,9.0,79.7644,OUT035,1649.8524,0.7035177482010333,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX25,12.792854228644991,12.792854228644991,181.9292,OUT027,3101.2964,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCX42,12.792854228644991,12.792854228644991,165.6526,OUT027,4769.1254,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG33,12.792854228644991,12.792854228644991,170.4764,OUT027,3435.528,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL56,14.1,14.1,86.4198,OUT045,1133.8574,1.1021778055149523,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF14,7.55,7.55,152.334,OUT035,2603.278,0.590173222101978,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD06,13.0,13.0,45.406000000000006,OUT046,605.878,1.016192302957048,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRM47,12.792854228644991,12.792854228644991,192.8846,OUT027,2293.0152,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDS46,12.792854228644991,12.792854228644991,118.7782,OUT019,119.1782,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB35,12.3,12.3,92.9804,OUT013,1929.4884,0.9614742558747456,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX21,12.792854228644991,12.792854228644991,109.8912,OUT027,2074.6328,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCU05,12.792854228644991,12.792854228644991,79.9618,OUT027,241.6854,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCR38,17.25,17.25,251.3724,OUT045,6795.1548,1.3484090173853138,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCR18,15.85,15.85,42.7112,OUT017,639.168,1.2389729232207087,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCU41,18.85,18.85,192.1846,OUT035,3248.4382,1.4734788392877198,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY56,16.35,16.35,227.6062,OUT017,7222.5984,1.2780572425652106,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ51,14.1,14.1,229.0668,OUT035,3225.1352,1.1021778055149523,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK21,7.905,7.905,249.0408,OUT035,3755.112,0.6179230888365743,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY25,12.0,12.0,179.3976,OUT013,3440.8544,0.9380236642680444,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU44,12.15,12.15,163.4552,OUT035,974.7312,0.949748960071395,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL43,10.1,10.1,75.367,OUT049,535.969,0.7895032507589373,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF05,17.5,17.5,262.491,OUT017,5259.82,1.3679511770575647,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRF15,12.792854228644991,12.792854228644991,152.034,OUT019,306.268,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDL20,17.1,17.1,112.3886,OUT018,1779.0176,1.3366837215819634,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV32,7.785,7.785,61.451,OUT049,759.012,0.6085428521938938,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ34,11.8,11.8,125.9704,OUT013,1877.556,0.9223899365302437,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG08,13.15,13.15,171.8764,OUT045,3779.0808,1.0279175987603988,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ04,12.792854228644991,12.792854228644991,41.5796,OUT019,41.2796,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDW13,8.5,8.5,51.1324,OUT017,259.66200000000003,0.6644334288565314,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCI17,8.645,8.645,96.34100000000001,OUT013,193.082,0.675767881466437,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,17.6,110.9202,OUT045,1687.8029999999999,1.3757680409264652,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS12,9.1,9.1,127.5362,OUT017,4655.9394,0.7113346120699336,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ55,12.8,12.8,225.9404,OUT013,4950.8888,1.0005585752192474,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK01,7.63,7.63,95.4436,OUT035,1418.154,0.5964267131970983,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDG28,9.285,9.285,246.4144,OUT017,1225.072,0.7257958102273994,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY38,13.6,13.6,231.03,OUT045,5359.69,1.0630934861704504,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN01,8.895,8.895,176.237,OUT045,1764.37,0.6953100411386879,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCR54,16.35,16.35,195.21099999999998,OUT013,2553.343,1.2780572425652106,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG29,17.6,17.6,43.3454,OUT013,1006.6896,1.3757680409264652,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG24,7.975,7.975,85.225,OUT013,1081.925,0.6233948935448045,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG59,15.85,15.85,36.7164,OUT017,308.9312,1.2389729232207087,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM28,15.7,15.7,178.666,OUT013,2516.724,1.227247627417358,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW04,8.985,8.985,128.83100000000002,OUT046,1428.141,0.7023452186206982,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS26,20.35,20.35,260.1594,OUT013,2093.2752,1.5907317973212254,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ56,6.59,6.59,85.6908,OUT013,1929.4884,0.5151313289605344,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK51,19.85,19.85,264.0884,OUT035,5829.7448,1.5516474779767235,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL22,16.85,16.85,91.4488,OUT046,2082.6224,1.3171415619097124,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH19,12.792854228644991,12.792854228644991,173.1738,OUT027,7298.4996,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY55,16.75,16.75,256.4988,OUT013,7452.9652,1.309324698040812,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,17.6,110.5202,OUT017,450.0808,1.3757680409264652,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,7.905,250.4408,OUT010,500.6816,0.6179230888365743,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ10,12.792854228644991,12.792854228644991,126.20200000000001,OUT027,3668.558,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ32,7.785,7.785,103.1964,OUT018,736.3748,0.6085428521938938,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCZ18,7.825,7.825,253.0698,OUT035,6088.0752,0.611669597741454,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCF07,12.792854228644991,12.792854228644991,101.0016,OUT027,2125.2336,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
DRE49,20.75,20.75,153.0024,OUT017,2277.036,1.6219992527968268,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDJ08,12.792854228644991,12.792854228644991,190.3846,OUT019,573.2538,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT39,6.26,6.26,151.1366,OUT035,2267.049,0.48933567819316315,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE08,18.2,18.2,147.3734,OUT010,296.9468,1.4226692241398673,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCD06,13.0,13.0,46.306000000000004,OUT018,559.2719999999999,1.016192302957048,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB57,20.25,20.25,222.1772,OUT035,5559.43,1.582914933452325,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
